"","species","entrez_id","pathway_id","pathway_name","gene_symbol"
"401","hsa","91807","path:hsa04611","Platelet activation","MYLK3"
"402","hsa","9475","path:hsa04611","Platelet activation","ROCK2"
"403","hsa","100132285","path:hsa04612","Antigen processing and presentation","KIR2DS2"
"404","hsa","10197","path:hsa04612","Antigen processing and presentation","PSME3"
"405","hsa","10437","path:hsa04612","Antigen processing and presentation","IFI30"
"406","hsa","115653","path:hsa04612","Antigen processing and presentation","KIR3DL3"
"407","hsa","1385","path:hsa04612","Antigen processing and presentation","CREB1"
"408","hsa","1508","path:hsa04612","Antigen processing and presentation","CTSB"
"409","hsa","1514","path:hsa04612","Antigen processing and presentation","CTSL"
"410","hsa","1520","path:hsa04612","Antigen processing and presentation","CTSS"
"411","hsa","2923","path:hsa04612","Antigen processing and presentation","PDIA3"
"412","hsa","3105","path:hsa04612","Antigen processing and presentation","HLA-A"
"413","hsa","3106","path:hsa04612","Antigen processing and presentation","HLA-B"
"414","hsa","3107","path:hsa04612","Antigen processing and presentation","HLA-C"
"415","hsa","3108","path:hsa04612","Antigen processing and presentation","HLA-DMA"
"416","hsa","3109","path:hsa04612","Antigen processing and presentation","HLA-DMB"
"417","hsa","3111","path:hsa04612","Antigen processing and presentation","HLA-DOA"
"418","hsa","3112","path:hsa04612","Antigen processing and presentation","HLA-DOB"
"419","hsa","3113","path:hsa04612","Antigen processing and presentation","HLA-DPA1"
"420","hsa","3115","path:hsa04612","Antigen processing and presentation","HLA-DPB1"
"421","hsa","3117","path:hsa04612","Antigen processing and presentation","HLA-DQA1"
"422","hsa","3118","path:hsa04612","Antigen processing and presentation","HLA-DQA2"
"423","hsa","3119","path:hsa04612","Antigen processing and presentation","HLA-DQB1"
"424","hsa","3122","path:hsa04612","Antigen processing and presentation","HLA-DRA"
"425","hsa","3123","path:hsa04612","Antigen processing and presentation","HLA-DRB1"
"426","hsa","3125","path:hsa04612","Antigen processing and presentation","HLA-DRB3"
"427","hsa","3126","path:hsa04612","Antigen processing and presentation","HLA-DRB4"
"428","hsa","3127","path:hsa04612","Antigen processing and presentation","HLA-DRB5"
"429","hsa","3133","path:hsa04612","Antigen processing and presentation","HLA-E"
"430","hsa","3134","path:hsa04612","Antigen processing and presentation","HLA-F"
"431","hsa","3135","path:hsa04612","Antigen processing and presentation","HLA-G"
"432","hsa","3303","path:hsa04612","Antigen processing and presentation","HSPA1A"
"433","hsa","3304","path:hsa04612","Antigen processing and presentation","HSPA1B"
"434","hsa","3305","path:hsa04612","Antigen processing and presentation","HSPA1L"
"435","hsa","3306","path:hsa04612","Antigen processing and presentation","HSPA2"
"436","hsa","3308","path:hsa04612","Antigen processing and presentation","HSPA4"
"437","hsa","3309","path:hsa04612","Antigen processing and presentation","HSPA5"
"438","hsa","3310","path:hsa04612","Antigen processing and presentation","HSPA6"
"439","hsa","3312","path:hsa04612","Antigen processing and presentation","HSPA8"
"440","hsa","3320","path:hsa04612","Antigen processing and presentation","HSP90AA1"
"441","hsa","3326","path:hsa04612","Antigen processing and presentation","HSP90AB1"
"442","hsa","3458","path:hsa04612","Antigen processing and presentation","IFNG"
"443","hsa","3802","path:hsa04612","Antigen processing and presentation","KIR2DL1"
"444","hsa","3803","path:hsa04612","Antigen processing and presentation","KIR2DL2"
"445","hsa","3804","path:hsa04612","Antigen processing and presentation","KIR2DL3"
"446","hsa","3805","path:hsa04612","Antigen processing and presentation","KIR2DL4"
"447","hsa","3806","path:hsa04612","Antigen processing and presentation","KIR2DS1"
"448","hsa","3808","path:hsa04612","Antigen processing and presentation","KIR2DS3"
"449","hsa","3809","path:hsa04612","Antigen processing and presentation","KIR2DS4"
"450","hsa","3810","path:hsa04612","Antigen processing and presentation","KIR2DS5"
"451","hsa","3811","path:hsa04612","Antigen processing and presentation","KIR3DL1"
"452","hsa","3812","path:hsa04612","Antigen processing and presentation","KIR3DL2"
"453","hsa","3821","path:hsa04612","Antigen processing and presentation","KLRC1"
"454","hsa","3822","path:hsa04612","Antigen processing and presentation","KLRC2"
"455","hsa","3823","path:hsa04612","Antigen processing and presentation","KLRC3"
"456","hsa","3824","path:hsa04612","Antigen processing and presentation","KLRD1"
"457","hsa","4261","path:hsa04612","Antigen processing and presentation","CIITA"
"458","hsa","4800","path:hsa04612","Antigen processing and presentation","NFYA"
"459","hsa","4801","path:hsa04612","Antigen processing and presentation","NFYB"
"460","hsa","4802","path:hsa04612","Antigen processing and presentation","NFYC"
"461","hsa","5641","path:hsa04612","Antigen processing and presentation","LGMN"
"462","hsa","567","path:hsa04612","Antigen processing and presentation","B2M"
"463","hsa","5720","path:hsa04612","Antigen processing and presentation","PSME1"
"464","hsa","5721","path:hsa04612","Antigen processing and presentation","PSME2"
"465","hsa","57292","path:hsa04612","Antigen processing and presentation","KIR2DL5A"
"466","hsa","5993","path:hsa04612","Antigen processing and presentation","RFX5"
"467","hsa","5994","path:hsa04612","Antigen processing and presentation","RFXAP"
"468","hsa","6890","path:hsa04612","Antigen processing and presentation","TAP1"
"469","hsa","6891","path:hsa04612","Antigen processing and presentation","TAP2"
"470","hsa","6892","path:hsa04612","Antigen processing and presentation","TAPBP"
"471","hsa","7124","path:hsa04612","Antigen processing and presentation","TNF"
"472","hsa","811","path:hsa04612","Antigen processing and presentation","CALR"
"473","hsa","821","path:hsa04612","Antigen processing and presentation","CANX"
"474","hsa","8302","path:hsa04612","Antigen processing and presentation","KLRC4"
"475","hsa","8625","path:hsa04612","Antigen processing and presentation","RFXANK"
"476","hsa","920","path:hsa04612","Antigen processing and presentation","CD4"
"477","hsa","925","path:hsa04612","Antigen processing and presentation","CD8A"
"478","hsa","926","path:hsa04612","Antigen processing and presentation","CD8B"
"479","hsa","927","path:hsa04612","Antigen processing and presentation","CD8B2"
"480","hsa","972","path:hsa04612","Antigen processing and presentation","CD74"
"481","hsa","10000","path:hsa04613","Neutrophil extracellular trap formation","AKT3"
"482","hsa","10013","path:hsa04613","Neutrophil extracellular trap formation","HDAC6"
"483","hsa","10014","path:hsa04613","Neutrophil extracellular trap formation","HDAC5"
"484","hsa","10105","path:hsa04613","Neutrophil extracellular trap formation","PPIF"
"485","hsa","102723407","path:hsa04613","Neutrophil extracellular trap formation","LOC102723407"
"486","hsa","102724334","path:hsa04613","Neutrophil extracellular trap formation","LOC102724334"
"487","hsa","10533","path:hsa04613","Neutrophil extracellular trap formation","ATG7"
"488","hsa","114483833","path:hsa04613","Neutrophil extracellular trap formation","H2BK1"
"489","hsa","115482686","path:hsa04613","Neutrophil extracellular trap formation","H2AL3"
"490","hsa","1182","path:hsa04613","Neutrophil extracellular trap formation","CLCN3"
"491","hsa","1183","path:hsa04613","Neutrophil extracellular trap formation","CLCN4"
"492","hsa","1184","path:hsa04613","Neutrophil extracellular trap formation","CLCN5"
"493","hsa","121504","path:hsa04613","Neutrophil extracellular trap formation","H4C16"
"494","hsa","126961","path:hsa04613","Neutrophil extracellular trap formation","H3C14"
"495","hsa","128312","path:hsa04613","Neutrophil extracellular trap formation","H2BC26"
"496","hsa","1378","path:hsa04613","Neutrophil extracellular trap formation","CR1"
"497","hsa","1379","path:hsa04613","Neutrophil extracellular trap formation","CR1L"
"498","hsa","1432","path:hsa04613","Neutrophil extracellular trap formation","MAPK14"
"499","hsa","1511","path:hsa04613","Neutrophil extracellular trap formation","CTSG"
"500","hsa","1535","path:hsa04613","Neutrophil extracellular trap formation","CYBA"
"501","hsa","1536","path:hsa04613","Neutrophil extracellular trap formation","CYBB"
"502","hsa","158983","path:hsa04613","Neutrophil extracellular trap formation","H2BW1"
"503","hsa","177","path:hsa04613","Neutrophil extracellular trap formation","AGER"
"504","hsa","1991","path:hsa04613","Neutrophil extracellular trap formation","ELANE"
"505","hsa","207","path:hsa04613","Neutrophil extracellular trap formation","AKT1"
"506","hsa","208","path:hsa04613","Neutrophil extracellular trap formation","AKT2"
"507","hsa","2209","path:hsa04613","Neutrophil extracellular trap formation","FCGR1A"
"508","hsa","2212","path:hsa04613","Neutrophil extracellular trap formation","FCGR2A"
"509","hsa","2214","path:hsa04613","Neutrophil extracellular trap formation","FCGR3A"
"510","hsa","2215","path:hsa04613","Neutrophil extracellular trap formation","FCGR3B"
"511","hsa","221613","path:hsa04613","Neutrophil extracellular trap formation","H2AC1"
"512","hsa","2243","path:hsa04613","Neutrophil extracellular trap formation","FGA"
"513","hsa","2244","path:hsa04613","Neutrophil extracellular trap formation","FGB"
"514","hsa","2266","path:hsa04613","Neutrophil extracellular trap formation","FGG"
"515","hsa","23236","path:hsa04613","Neutrophil extracellular trap formation","PLCB1"
"516","hsa","23569","path:hsa04613","Neutrophil extracellular trap formation","PADI4"
"517","hsa","2357","path:hsa04613","Neutrophil extracellular trap formation","FPR1"
"518","hsa","2358","path:hsa04613","Neutrophil extracellular trap formation","FPR2"
"519","hsa","2359","path:hsa04613","Neutrophil extracellular trap formation","FPR3"
"520","hsa","2475","path:hsa04613","Neutrophil extracellular trap formation","MTOR"
"521","hsa","255626","path:hsa04613","Neutrophil extracellular trap formation","H2BC1"
"522","hsa","27180","path:hsa04613","Neutrophil extracellular trap formation","SIGLEC9"
"523","hsa","2811","path:hsa04613","Neutrophil extracellular trap formation","GP1BA"
"524","hsa","286436","path:hsa04613","Neutrophil extracellular trap formation","H2BW2"
"525","hsa","291","path:hsa04613","Neutrophil extracellular trap formation","SLC25A4"
"526","hsa","292","path:hsa04613","Neutrophil extracellular trap formation","SLC25A5"
"527","hsa","293","path:hsa04613","Neutrophil extracellular trap formation","SLC25A6"
"528","hsa","3012","path:hsa04613","Neutrophil extracellular trap formation","H2AC8"
"529","hsa","3013","path:hsa04613","Neutrophil extracellular trap formation","H2AC7"
"530","hsa","3014","path:hsa04613","Neutrophil extracellular trap formation","H2AX"
"531","hsa","3015","path:hsa04613","Neutrophil extracellular trap formation","H2AZ1"
"532","hsa","3017","path:hsa04613","Neutrophil extracellular trap formation","H2BC5"
"533","hsa","3018","path:hsa04613","Neutrophil extracellular trap formation","H2BC3"
"534","hsa","3020","path:hsa04613","Neutrophil extracellular trap formation","H3-3A"
"535","hsa","3021","path:hsa04613","Neutrophil extracellular trap formation","H3-3B"
"536","hsa","3065","path:hsa04613","Neutrophil extracellular trap formation","HDAC1"
"537","hsa","3066","path:hsa04613","Neutrophil extracellular trap formation","HDAC2"
"538","hsa","3146","path:hsa04613","Neutrophil extracellular trap formation","HMGB1"
"539","hsa","317772","path:hsa04613","Neutrophil extracellular trap formation","H2AC21"
"540","hsa","333932","path:hsa04613","Neutrophil extracellular trap formation","H3C15"
"541","hsa","366","path:hsa04613","Neutrophil extracellular trap formation","AQP9"
"542","hsa","3674","path:hsa04613","Neutrophil extracellular trap formation","ITGA2B"
"543","hsa","3683","path:hsa04613","Neutrophil extracellular trap formation","ITGAL"
"544","hsa","3684","path:hsa04613","Neutrophil extracellular trap formation","ITGAM"
"545","hsa","3689","path:hsa04613","Neutrophil extracellular trap formation","ITGB2"
"546","hsa","3690","path:hsa04613","Neutrophil extracellular trap formation","ITGB3"
"547","hsa","4353","path:hsa04613","Neutrophil extracellular trap formation","MPO"
"548","hsa","440093","path:hsa04613","Neutrophil extracellular trap formation","H3-5"
"549","hsa","440689","path:hsa04613","Neutrophil extracellular trap formation","H2BC18"
"550","hsa","4688","path:hsa04613","Neutrophil extracellular trap formation","NCF2"
"551","hsa","4689","path:hsa04613","Neutrophil extracellular trap formation","NCF4"
"552","hsa","474381","path:hsa04613","Neutrophil extracellular trap formation","H2AB2"
"553","hsa","474382","path:hsa04613","Neutrophil extracellular trap formation","H2AB1"
"554","hsa","4790","path:hsa04613","Neutrophil extracellular trap formation","NFKB1"
"555","hsa","51284","path:hsa04613","Neutrophil extracellular trap formation","TLR7"
"556","hsa","51311","path:hsa04613","Neutrophil extracellular trap formation","TLR8"
"557","hsa","51564","path:hsa04613","Neutrophil extracellular trap formation","HDAC7"
"558","hsa","5290","path:hsa04613","Neutrophil extracellular trap formation","PIK3CA"
"559","hsa","5291","path:hsa04613","Neutrophil extracellular trap formation","PIK3CB"
"560","hsa","5293","path:hsa04613","Neutrophil extracellular trap formation","PIK3CD"
"561","hsa","5295","path:hsa04613","Neutrophil extracellular trap formation","PIK3R1"
"562","hsa","5296","path:hsa04613","Neutrophil extracellular trap formation","PIK3R2"
"563","hsa","5330","path:hsa04613","Neutrophil extracellular trap formation","PLCB2"
"564","hsa","5331","path:hsa04613","Neutrophil extracellular trap formation","PLCB3"
"565","hsa","5332","path:hsa04613","Neutrophil extracellular trap formation","PLCB4"
"566","hsa","5335","path:hsa04613","Neutrophil extracellular trap formation","PLCG1"
"567","hsa","5336","path:hsa04613","Neutrophil extracellular trap formation","PLCG2"
"568","hsa","54145","path:hsa04613","Neutrophil extracellular trap formation","H2BC12L"
"569","hsa","554313","path:hsa04613","Neutrophil extracellular trap formation","H4C15"
"570","hsa","55506","path:hsa04613","Neutrophil extracellular trap formation","MACROH2A2"
"571","hsa","55766","path:hsa04613","Neutrophil extracellular trap formation","H2AJ"
"572","hsa","5578","path:hsa04613","Neutrophil extracellular trap formation","PRKCA"
"573","hsa","5579","path:hsa04613","Neutrophil extracellular trap formation","PRKCB"
"574","hsa","5582","path:hsa04613","Neutrophil extracellular trap formation","PRKCG"
"575","hsa","55869","path:hsa04613","Neutrophil extracellular trap formation","HDAC8"
"576","hsa","5594","path:hsa04613","Neutrophil extracellular trap formation","MAPK1"
"577","hsa","5595","path:hsa04613","Neutrophil extracellular trap formation","MAPK3"
"578","hsa","5600","path:hsa04613","Neutrophil extracellular trap formation","MAPK11"
"579","hsa","5603","path:hsa04613","Neutrophil extracellular trap formation","MAPK13"
"580","hsa","5604","path:hsa04613","Neutrophil extracellular trap formation","MAP2K1"
"581","hsa","5605","path:hsa04613","Neutrophil extracellular trap formation","MAP2K2"
"582","hsa","566","path:hsa04613","Neutrophil extracellular trap formation","AZU1"
"583","hsa","5879","path:hsa04613","Neutrophil extracellular trap formation","RAC1"
"584","hsa","5880","path:hsa04613","Neutrophil extracellular trap formation","RAC2"
"585","hsa","5894","path:hsa04613","Neutrophil extracellular trap formation","RAF1"
"586","hsa","5970","path:hsa04613","Neutrophil extracellular trap formation","RELA"
"587","hsa","60","path:hsa04613","Neutrophil extracellular trap formation","ACTB"
"588","hsa","6300","path:hsa04613","Neutrophil extracellular trap formation","MAPK12"
"589","hsa","6403","path:hsa04613","Neutrophil extracellular trap formation","SELP"
"590","hsa","6404","path:hsa04613","Neutrophil extracellular trap formation","SELPLG"
"591","hsa","64581","path:hsa04613","Neutrophil extracellular trap formation","CLEC7A"
"592","hsa","653361","path:hsa04613","Neutrophil extracellular trap formation","NCF1"
"593","hsa","653604","path:hsa04613","Neutrophil extracellular trap formation","H3C13"
"594","hsa","6714","path:hsa04613","Neutrophil extracellular trap formation","SRC"
